chemin, class, classe_LOC, classe_CLOC, classe_DC 
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GradientBarPainterTest.java,GradientBarPainterTest,97,52,0.53608245
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GroupedStackedBarRendererTest.java,GroupedStackedBarRendererTest,158,63,0.39873418
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,IntervalBarRendererTest,154,66,0.42857143
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LayeredBarRendererTest.java,LayeredBarRendererTest,136,62,0.45588234
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LevelRendererTest.java,LevelRendererTest,181,75,0.41436464
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LineAndShapeRendererTest.java,LineAndShapeRendererTest,250,74,0.296
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\MinMaxCategoryRendererTest.java,MinMaxCategoryRendererTest,142,61,0.42957747
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\ScatterRendererTest.java,ScatterRendererTest,183,69,0.37704918
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StackedAreaRendererTest.java,StackedAreaRendererTest,124,58,0.46774194
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,StackedBarRendererTest,125,58,0.464
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StandardBarPainterTest.java,StandardBarPainterTest,87,51,0.5862069
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StatisticalBarRendererTest.java,StatisticalBarRendererTest,258,90,0.3488372
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRendererTest.java,StatisticalLineAndShapeRendererTest,176,69,0.39204547
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\WaterfallBarRendererTest.java,WaterfallBarRendererTest,172,101,0.5872093
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\DefaultPolarItemRendererTest.java,DefaultPolarItemRendererTest,94,51,0.5425532
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\GrayPaintScaleTest.java,GrayPaintScaleTest,119,56,0.47058824
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\LookupPaintScaleTest.java,LookupPaintScaleTest,166,59,0.3554217
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\OutlierTest.java,OutlierTest,98,55,0.56122446
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\RendererChangeDetector.java,RendererChangeDetector,83,64,0.7710843
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\RendererUtilsTest.java,RendererUtilsTest,341,108,0.31671554
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\AbstractXYItemRendererTest.java,AbstractXYItemRendererTest,159,65,0.40880504
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\CandlestickRendererTest.java,CandlestickRendererTest,195,71,0.36410257
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,ClusteredXYBarRendererTest,153,64,0.41830066
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\DeviationRendererTest.java,DeviationRendererTest,100,55,0.55
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\DeviationStepRendererTest.java,DeviationStepRendererTest,100,55,0.55
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\GradientXYBarPainterTest.java,GradientXYBarPainterTest,97,52,0.53608245
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\HighLowRendererTest.java,HighLowRendererTest,157,64,0.40764332
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\RendererXYPackageUtils.java,RendererXYPackageUtils,81,50,0.61728394
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2Test.java,StackedXYAreaRenderer2Test,158,63,0.39873418
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRendererTest.java,StackedXYAreaRendererTest,201,66,0.3283582
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYBarRendererTest.java,StackedXYBarRendererTest,154,62,0.4025974
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StandardXYBarPainterTest.java,StandardXYBarPainterTest,87,51,0.5862069
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StandardXYItemRendererTest.java,StandardXYItemRendererTest,224,65,0.29017857
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\VectorRendererTest.java,VectorRendererTest,102,56,0.54901963
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\WindItemRendererTest.java,WindItemRendererTest,94,54,0.5744681
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYAreaRenderer2Test.java,XYAreaRenderer2Test,179,65,0.36312848
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYAreaRendererTest.java,XYAreaRendererTest,216,64,0.2962963
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBarRendererTest.java,XYBarRendererTest,321,91,0.2834891
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBlockRendererTest.java,XYBlockRendererTest,186,73,0.39247313
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRendererTest.java,XYBoxAndWhiskerRendererTest,150,59,0.39333335
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBubbleRendererTest.java,XYBubbleRendererTest,147,58,0.39455783
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,XYDifferenceRendererTest,180,66,0.36666667
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYDotRendererTest.java,XYDotRendererTest,153,59,0.38562092
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYErrorRendererTest.java,XYErrorRendererTest,167,71,0.4251497
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYLineAndShapeRendererTest.java,XYLineAndShapeRendererTest,262,67,0.2557252
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYShapeRendererTest.java,XYShapeRendererTest,159,57,0.35849056
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYSplineRendererTest.java,XYSplineRendererTest,119,54,0.45378152
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java,XYStepAreaRendererTest,157,61,0.38853502
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYStepRendererTest.java,XYStepRendererTest,174,65,0.37356323
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\YIntervalRendererTest.java,YIntervalRendererTest,212,61,0.28773585
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\ScatterPlotTest.java,ScatterPlotTest,153,70,0.45751634
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\StackedAreaChartTest.java,StackedAreaChartTest,161,72,0.44720498
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\StackedBarChartTest.java,StackedBarChartTest,163,72,0.4417178
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\StandardChartThemeTest.java,StandardChartThemeTest,236,77,0.32627118
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\swing\ChartPanelTest.java,ChartPanelTest,330,117,0.35454544
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\swing\CrosshairOverlayTest.java,CrosshairOverlayTest,87,48,0.55172414
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\TestUtils.java,TestUtils,171,72,0.42105263
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\text\format\HMSNumberFormatTest.java,HMSNumberFormatTest,53,38,0.7169811
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\text\format\LogFormatTest.java,LogFormatTest,103,51,0.49514562
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,RelativeDateFormatTest,191,67,0.35078534
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,TimeSeriesChartTest,153,70,0.45751634
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\CompositeTitleTest.java,CompositeTitleTest,140,58,0.41428572
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\DateTitleTest.java,DateTitleTest,105,51,0.4857143
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\ImageTitleTest.java,ImageTitleTest,119,113,0.94957983
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\ShortTextTitleTest.java,ShortTextTitleTest,90,51,0.56666666
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\TextTitleTest.java,TextTitleTest,137,57,0.4160584
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\TitleTest.java,TitleTest,84,46,0.54761904
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomCategoryURLGeneratorTest.java,CustomCategoryURLGeneratorTest,143,60,0.41958043
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,CustomPieURLGeneratorTest,103,56,0.5436893
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,CustomXYURLGeneratorTest,143,60,0.41958043
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\StandardCategoryURLGeneratorTest.java,StandardCategoryURLGeneratorTest,106,52,0.49056605
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\StandardPieURLGeneratorTest.java,StandardPieURLGeneratorTest,110,52,0.47272727
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\StandardXYURLGeneratorTest.java,StandardXYURLGeneratorTest,64,45,0.703125
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\TimeSeriesURLGeneratorTest.java,TimeSeriesURLGeneratorTest,116,52,0.44827586
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\WaterfallChartTest.java,WaterfallChartTest,125,61,0.488
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYAreaChartTest.java,XYAreaChartTest,152,70,0.46052632
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYBarChartTest.java,XYBarChartTest,156,70,0.44871795
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYLineChartTest.java,XYLineChartTest,153,70,0.45751634
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYStepAreaChartTest.java,XYStepAreaChartTest,152,70,0.46052632
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYStepChartTest.java,XYStepChartTest,164,77,0.4695122
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,CategoryToPieDatasetTest,196,78,0.39795917
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\category\DefaultCategoryDatasetTest.java,DefaultCategoryDatasetTest,335,90,0.26865673
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\category\DefaultIntervalCategoryDatasetTest.java,DefaultIntervalCategoryDatasetTest,418,115,0.2751196
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\category\SlidingCategoryDatasetTest.java,SlidingCategoryDatasetTest,240,69,0.2875
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\ComparableObjectItemTest.java,ComparableObjectItemTest,117,57,0.4871795
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\ComparableObjectSeriesTest.java,ComparableObjectSeriesTest,184,75,0.4076087
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\DatasetChangeConfirmation.java,DatasetChangeConfirmation,48,38,0.7916667
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\DataUtilsTest.java,DataUtilsTest,213,59,0.2769953
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,DefaultKeyedValues2DTest,295,86,0.29152542
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\DefaultKeyedValuesTest.java,DefaultKeyedValuesTest,428,121,0.28271028
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\DefaultKeyedValueTest.java,DefaultKeyedValueTest,117,58,0.4957265
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\DomainOrderTest.java,DomainOrderTest,83,48,0.57831323
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,DefaultFlowDatasetTest,116,60,0.51724136
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\flow\FlowKeyTest.java,FlowKeyTest,82,48,0.58536583
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\flow\NodeKeyTest.java,NodeKeyTest,84,50,0.5952381
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\function\LineFunction2DTest.java,LineFunction2DTest,87,51,0.5862069
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\function\NormalDistributionFunction2DTest.java,NormalDistributionFunction2DTest,93,51,0.5483871
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,PolynomialFunction2DTest,122,60,0.4918033
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\function\PowerFunction2DTest.java,PowerFunction2DTest,86,52,0.60465115
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\gantt\SlidingGanttCategoryDatasetTest.java,SlidingGanttCategoryDatasetTest,160,55,0.34375
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\gantt\TaskSeriesCollectionTest.java,TaskSeriesCollectionTest,574,145,0.25261325
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\gantt\TaskSeriesTest.java,TaskSeriesTest,108,52,0.4814815
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\gantt\TaskTest.java,TaskTest,110,51,0.46363637
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\gantt\XYTaskDatasetTest.java,XYTaskDatasetTest,121,50,0.41322315
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\general\DatasetUtilsTest.java,DatasetUtilsTest,1341,297,0.22147651
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\general\DefaultHeatMapDatasetTest.java,DefaultHeatMapDatasetTest,165,58,0.35151514
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValueDatasetTest.java,DefaultKeyedValueDatasetTest,97,53,0.5463917
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValues2DDatasetTest.java,DefaultKeyedValues2DDatasetTest,74,47,0.6351351
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValuesDatasetTest.java,DefaultKeyedValuesDatasetTest,73,46,0.63013697
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\general\DefaultPieDatasetTest.java,DefaultPieDatasetTest,159,64,0.4025157
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\general\IntervalDataItem.java,IntervalDataItem,59,39,0.66101694
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\general\TestIntervalCategoryDataset.java,TestIntervalCategoryDataset,434,241,0.5552995
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\general\TestIntervalXYZDataset.java,TestIntervalXYZDataset,133,50,0.37593985
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\KeyedObjects2DTest.java,KeyedObjects2DTest,348,86,0.24712643
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\KeyedObjectsTest.java,KeyedObjectsTest,313,91,0.29073483
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\KeyedObjectTest.java,KeyedObjectTest,107,55,0.5140187
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\KeyToGroupMapTest.java,KeyToGroupMapTest,211,89,0.42180094
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\RangeTest.java,RangeTest,300,88,0.29333332
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\RangeTypeTest.java,RangeTypeTest,83,48,0.57831323
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\BoxAndWhiskerCalculatorTest.java,BoxAndWhiskerCalculatorTest,147,54,0.36734694
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\BoxAndWhiskerItemTest.java,BoxAndWhiskerItemTest,68,44,0.64705884
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDatasetTest.java,DefaultBoxAndWhiskerCategoryDatasetTest,242,71,0.29338843
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDatasetTest.java,DefaultBoxAndWhiskerXYDatasetTest,156,60,0.3846154
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\DefaultMultiValueCategoryDatasetTest.java,DefaultMultiValueCategoryDatasetTest,218,67,0.30733946
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\DefaultStatisticalCategoryDatasetTest.java,DefaultStatisticalCategoryDatasetTest,238,80,0.33613446
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\HistogramBinTest.java,HistogramBinTest,80,48,0.6
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\HistogramDatasetTest.java,HistogramDatasetTest,221,81,0.36651585
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\MeanAndStandardDeviationTest.java,MeanAndStandardDeviationTest,79,48,0.6075949
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\RegressionTest.java,RegressionTest,213,79,0.37089202
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\SimpleHistogramBinTest.java,SimpleHistogramBinTest,143,55,0.3846154
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\SimpleHistogramDatasetTest.java,SimpleHistogramDatasetTest,108,55,0.5092593
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\statistics\StatisticsTest.java,StatisticsTest,397,101,0.25440806
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\DateRangeTest.java,DateRangeTest,94,52,0.5531915
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\DayTest.java,DayTest,510,155,0.30392158
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\FixedMillisecondTest.java,FixedMillisecondTest,87,51,0.5862069
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\HourTest.java,HourTest,463,138,0.29805616
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\MillisecondTest.java,MillisecondTest,458,125,0.27292576
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\MinuteTest.java,MinuteTest,438,122,0.27853882
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\MonthTest.java,MonthTest,525,156,0.29714286
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\MovingAverageTest.java,MovingAverageTest,89,48,0.53932583
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCItemTest.java,OHLCItemTest,126,59,0.46825397
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesCollectionTest.java,OHLCSeriesCollectionTest,215,80,0.37209302
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesTest.java,OHLCSeriesTest,226,81,0.35840708
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCTest.java,OHLCTest,98,51,0.52040815
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\QuarterTest.java,QuarterTest,546,163,0.2985348
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\SecondTest.java,SecondTest,430,118,0.2744186
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\SimpleTimePeriodTest.java,SimpleTimePeriodTest,156,62,0.3974359
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\TimePeriodAnchorTest.java,TimePeriodAnchorTest,62,45,0.7258065
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\TimePeriodValuesCollectionTest.java,TimePeriodValuesCollectionTest,176,68,0.38636363
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\TimePeriodValuesTest.java,TimePeriodValuesTest,267,96,0.35955057
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\TimePeriodValueTest.java,TimePeriodValueTest,81,47,0.5802469
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\TimeSeriesCollectionTest.java,TimeSeriesCollectionTest,410,106,0.25853658
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\TimeSeriesDataItemTest.java,TimeSeriesDataItemTest,85,54,0.63529414
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\TimeSeriesTest.java,TimeSeriesTest,1005,222,0.22089553
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\TimeTableXYDatasetTest.java,TimeTableXYDatasetTest,143,59,0.4125874
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\WeekTest.java,WeekTest,639,190,0.2973396
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\time\YearTest.java,YearTest,465,142,0.30537635
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\CategoryTableXYDatasetTest.java,CategoryTableXYDatasetTest,162,62,0.38271606
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultHighLowDatasetTest.java,DefaultHighLowDatasetTest,161,51,0.3167702
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultIntervalXYDatasetTest.java,DefaultIntervalXYDatasetTest,318,101,0.31761006
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultOHLCDatasetTest.java,DefaultOHLCDatasetTest,135,58,0.42962962
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultTableXYDatasetTest.java,DefaultTableXYDatasetTest,171,61,0.35672516
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultWindDatasetTest.java,DefaultWindDatasetTest,167,77,0.46107784
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultXYDatasetTest.java,DefaultXYDatasetTest,195,73,0.37435898
